県名,日付,検査数,累積陽性者数,累積経路不明数,週間陽性率,日別経路不明数,日別陽性者数,週間陽性率（経路不明のみ）,日別検査数,陽性(発症日),陽性(経路不明)(発症日),陽性(渡航歴)(発症日)
富山県,2020/3/18,54,0,0,0,0,0,0,1,0,0,0
石川県,2020/3/18,171,7,2,0,0,0,0,6,0,0,0
福井県,2020/3/18,92,1,1,0.047619048,1,1,0.047619048,4,1,0,0
山梨県,2020/3/18,335,2,2,0,0,0,0,10,0,0,0
長野県,2020/3/18,306,4,1,0.016393443,0,0,0,11,0,0,0
岐阜県,2020/3/18,225,3,1,0.019230769,0,1,0,2,2,1,0
静岡県,2020/3/18,560,3,2,0.005813953,0,0,0,26,0,0,0
愛知県,2020/3/18,1621,130,14,0.046017699,1,5,0.007079646,84,3,0,2
三重県,2020/3/18,301,9,2,0.016666667,1,1,0.008333333,24,0,0,0
滋賀県,2020/3/18,134,4,2,0.066666667,0,0,0.022222222,8,1,0,1
京都府,2020/3/18,825,21,5,0.021352313,1,2,0.007117438,55,1,0,1
大阪府,2020/3/18,1269,117,34,0.081318681,4,5,0.037362637,74,7,4,2
兵庫県,2020/3/18,1127,92,19,0.093537415,1,3,0.020408163,103,5,0,1
奈良県,2020/3/18,176,8,0,0,0,0,0,13,0,0,0
和歌山県,2020/3/18,1102,16,3,0.02,1,1,0.01,12,0,0,0
鳥取県,2020/3/18,112,0,0,0,0,0,0,6,0,0,0
島根県,2020/3/18,89,0,0,0,0,0,0,5,0,0,0
岡山県,2020/3/18,181,0,0,0,0,0,0,6,1,0,1
広島県,2020/3/18,543,1,1,0,0,0,0,28,0,0,0
山口県,2020/3/18,154,3,1,0,0,0,0,5,0,0,0
徳島県,2020/3/18,88,1,0,0,0,0,0,4,0,0,0
香川県,2020/3/18,122,1,1,0.03125,0,0,0.03125,8,0,0,0
愛媛県,2020/3/18,181,3,1,0.035714286,0,1,0,8,0,0,0
高知県,2020/3/18,270,12,4,0,0,0,0,11,0,0,0
福岡県,2020/3/18,634,4,2,0.008474576,0,0,0,24,1,1,0
佐賀県,2020/3/18,95,1,0,0.022222222,0,0,0,4,0,0,0
長崎県,2020/3/18,213,1,0,0.013888889,0,0,0,13,1,0,1
熊本県,2020/3/18,467,6,2,0,0,0,0,17,0,0,0
大分県,2020/3/18,167,1,1,0,0,0,0,4,0,0,0
宮崎県,2020/3/18,186,3,1,0.029411765,0,0,0.014705882,20,0,0,0
鹿児島県,2020/3/18,171,0,0,0,0,0,0,7,0,0,0
沖縄県,2020/3/18,238,3,1,0,0,0,0,8,2,0,2
北海道,2020/3/19,1652,157,94,0.072139303,2,3,0.034825871,65,6,3,0
青森県,2020/3/19,83,0,0,0,0,0,0,4,0,0,0
岩手県,2020/3/19,33,0,0,0,0,0,0,4,0,0,0
宮城県,2020/3/19,149,1,0,0,0,0,0,5,0,0,0
秋田県,2020/3/19,115,2,1,0,0,0,0,1,0,0,0
山形県,2020/3/19,133,0,0,0,0,0,0,4,0,0,0
福島県,2020/3/19,141,2,0,0.029411765,0,0,0,11,0,0,0
茨城県,2020/3/19,491,3,0,0.0234375,0,0,0,32,2,2,0
栃木県,2020/3/19,272,3,0,0.014084507,0,0,0,9,0,0,0
群馬県,2020/3/19,163,10,2,0.104477612,0,0,0,17,0,0,0
埼玉県,2020/3/19,772,42,8,0.065743945,1,4,0.010380623,52,3,3,0
千葉県,2020/3/19,1143,36,13,0.022304833,1,2,0.007434944,57,4,1,2
東京都,2020/3/19,2025,118,55,0.073504274,6,7,0.039316239,177,42,24,3
神奈川県,2020/3/19,1584,67,27,0.053125,2,6,0.0125,29,3,0,2
新潟県,2020/3/19,647,24,4,0.037313433,0,2,0.007462687,68,0,0,0
富山県,2020/3/19,56,0,0,0,0,0,0,2,0,0,0
石川県,2020/3/19,173,7,2,0,0,0,0,2,1,0,0
福井県,2020/3/19,98,1,1,0.04,0,0,0.04,6,0,0,0
山梨県,2020/3/19,345,2,2,0,0,0,0,10,0,0,0
長野県,2020/3/19,314,4,1,0.016129032,0,0,0,8,2,2,0
岐阜県,2020/3/19,229,3,1,0.029411765,0,0,0,4,2,0,1
静岡県,2020/3/19,572,3,2,0,0,0,0,12,0,0,0
愛知県,2020/3/19,1730,134,17,0.036682616,3,4,0.007974482,109,4,1,0
三重県,2020/3/19,310,9,2,0.017857143,0,0,0.008928571,9,0,0,0
滋賀県,2020/3/19,142,4,2,0.065217391,0,0,0.02173913,8,0,0,0
京都府,2020/3/19,847,21,5,0.01826484,0,0,0.00456621,22,2,2,0
大阪府,2020/3/19,1332,119,34,0.067567568,0,2,0.033783784,63,11,6,3
兵庫県,2020/3/19,1310,93,20,0.070044709,1,1,0.016393443,183,8,1,4
奈良県,2020/3/19,182,8,0,0,0,0,0,6,0,0,0
和歌山県,2020/3/19,1167,17,3,0.019607843,0,1,0.006535948,65,0,0,0
鳥取県,2020/3/19,116,0,0,0,0,0,0,4,0,0,0
島根県,2020/3/19,96,0,0,0,0,0,0,7,1,1,0
岡山県,2020/3/19,190,0,0,0,0,0,0,9,0,0,0
広島県,2020/3/19,571,1,1,0,0,0,0,28,1,1,0
山口県,2020/3/19,160,3,1,0,0,0,0,6,0,0,0
徳島県,2020/3/19,93,1,0,0,0,0,0,5,0,0,0
香川県,2020/3/19,137,1,1,0.022727273,0,0,0.022727273,15,0,0,0
愛媛県,2020/3/19,188,3,1,0.037037037,0,0,0,7,0,0,0
高知県,2020/3/19,273,12,4,0,0,0,0,3,1,1,0
福岡県,2020/3/19,657,5,2,0.015748031,0,1,0,23,1,0,1
佐賀県,2020/3/19,102,1,0,0.019230769,0,0,0,7,0,0,0
長崎県,2020/3/19,224,1,0,0.01369863,0,0,0,11,0,0,0
熊本県,2020/3/19,492,7,2,0.007936508,0,1,0,25,0,0,0
大分県,2020/3/19,178,3,2,0.066666667,1,2,0.033333333,11,0,0,0
宮崎県,2020/3/19,198,3,1,0.025974026,0,0,0.012987013,12,0,0,0
鹿児島県,2020/3/19,177,0,0,0,0,0,0,6,0,0,0
沖縄県,2020/3/19,243,3,1,0,0,0,0,5,0,0,0
北海道,2020/3/20,1707,158,94,0.0546875,0,1,0.026041667,55,1,0,1
青森県,2020/3/20,87,0,0,0,0,0,0,4,0,0,0
岩手県,2020/3/20,36,0,0,0,0,0,0,3,0,0,0
宮城県,2020/3/20,157,1,0,0,0,0,0,8,0,0,0
秋田県,2020/3/20,117,2,1,0,0,0,0,2,0,0,0
山形県,2020/3/20,136,0,0,0,0,0,0,3,0,0,0
福島県,2020/3/20,153,2,0,0.024390244,0,0,0,12,0,0,0
茨城県,2020/3/20,516,3,0,0.023622047,0,0,0,25,1,1,0
栃木県,2020/3/20,279,4,0,0.028169014,0,1,0,7,1,0,0
群馬県,2020/3/20,173,11,2,0.109589041,0,1,0,10,0,0,0
埼玉県,2020/3/20,823,44,9,0.063122924,1,2,0.009966777,51,3,1,0
千葉県,2020/3/20,1190,42,14,0.044444444,1,6,0.011111111,47,5,3,2
東京都,2020/3/20,2202,129,60,0.076696165,5,11,0.039823009,177,36,20,5
神奈川県,2020/3/20,1613,69,27,0.05625,0,2,0.0125,29,9,6,2
新潟県,2020/3/20,730,25,4,0.034161491,0,1,0.00621118,83,0,0,0
富山県,2020/3/20,58,0,0,0,0,0,0,2,0,0,0
石川県,2020/3/20,175,8,2,0.038461538,0,1,0,2,0,0,0
福井県,2020/3/20,99,1,1,0.043478261,0,0,0.043478261,1,1,0,0
山梨県,2020/3/20,346,2,2,0,0,0,0,1,0,0,0
長野県,2020/3/20,332,4,1,0.014285714,0,0,0,18,0,0,0
岐阜県,2020/3/20,234,3,1,0.028571429,0,0,0,5,2,0,0
静岡県,2020/3/20,595,3,2,0,0,0,0,23,0,0,0
愛知県,2020/3/20,1838,139,18,0.03869969,1,5,0.009287926,108,3,0,1
三重県,2020/3/20,319,9,2,0.023255814,0,0,0.011627907,9,0,0,0
滋賀県,2020/3/20,149,4,2,0.06,0,0,0.02,7,0,0,0
京都府,2020/3/20,870,22,6,0.024509804,1,1,0.009803922,23,0,0,0
大阪府,2020/3/20,1410,123,36,0.068281938,2,4,0.033039648,78,11,5,0
兵庫県,2020/3/20,1434,101,20,0.065217391,0,8,0.010144928,124,3,1,0
奈良県,2020/3/20,188,8,0,0,0,0,0,6,0,0,0
和歌山県,2020/3/20,1279,17,3,0.012,0,0,0.004,112,0,0,0
鳥取県,2020/3/20,117,0,0,0,0,0,0,1,0,0,0
島根県,2020/3/20,97,0,0,0,0,0,0,1,0,0,0
岡山県,2020/3/20,199,0,0,0,0,0,0,9,0,0,0
広島県,2020/3/20,586,2,1,0.006134969,0,1,0,15,0,0,0
山口県,2020/3/20,165,3,1,0,0,0,0,5,0,0,0
徳島県,2020/3/20,95,1,0,0,0,0,0,2,0,0,0
香川県,2020/3/20,147,1,1,0.020408163,0,0,0.020408163,10,0,0,0
愛媛県,2020/3/20,195,3,1,0.03125,0,0,0,7,0,0,0
高知県,2020/3/20,281,12,4,0,0,0,0,8,0,0,0
福岡県,2020/3/20,681,5,2,0.014925373,0,0,0,24,2,2,0
佐賀県,2020/3/20,107,1,0,0,0,0,0,5,0,0,0
長崎県,2020/3/20,234,1,0,0.01369863,0,0,0,10,0,0,0
熊本県,2020/3/20,504,7,2,0.008196721,0,0,0,12,0,0,0
大分県,2020/3/20,245,8,2,0.073684211,0,5,0.010526316,67,1,0,0
宮崎県,2020/3/20,210,3,1,0.027027027,0,0,0.013513514,12,0,0,0
鹿児島県,2020/3/20,182,0,0,0,0,0,0,5,0,0,0
沖縄県,2020/3/20,247,3,1,0,0,0,0,4,0,0,0
北海道,2020/3/21,1755,159,94,0.043478261,0,1,0.023188406,48,6,2,3
青森県,2020/3/21,90,0,0,0,0,0,0,3,1,0,1
岩手県,2020/3/21,37,0,0,0,0,0,0,1,0,0,0
宮城県,2020/3/21,157,1,0,0,0,0,0,0,1,0,0
秋田県,2020/3/21,118,2,1,0,0,0,0,1,0,0,0
山形県,2020/3/21,140,0,0,0,0,0,0,4,0,0,0
福島県,2020/3/21,155,2,0,0,0,0,0,2,0,0,0
茨城県,2020/3/21,529,3,0,0.023809524,0,0,0,13,1,0,0
栃木県,2020/3/21,287,4,0,0.02739726,0,0,0,8,0,0,0
群馬県,2020/3/21,181,11,2,0.078947368,0,0,0,8,0,0,0
埼玉県,2020/3/21,841,48,10,0.058608059,1,4,0.010989011,18,4,2,2
千葉県,2020/3/21,1209,43,15,0.044176707,1,1,0.016064257,19,7,3,2
東京都,2020/3/21,2379,136,66,0.062025316,6,7,0.037974684,177,41,22,1
神奈川県,2020/3/21,1643,73,30,0.068535826,3,4,0.021806854,30,6,3,1
新潟県,2020/3/21,732,27,4,0.038062284,0,2,0,2,0,0,0
富山県,2020/3/21,60,0,0,0,0,0,0,2,0,0,0
石川県,2020/3/21,177,8,2,0.041666667,0,0,0,2,0,0,0
福井県,2020/3/21,101,1,1,0.041666667,0,0,0.041666667,2,3,1,0
山梨県,2020/3/21,351,2,2,0,0,0,0,5,1,1,0
長野県,2020/3/21,333,4,1,0,0,0,0,1,0,0,0
岐阜県,2020/3/21,238,3,1,0.028571429,0,0,0,4,2,1,0
静岡県,2020/3/21,600,3,2,0,0,0,0,5,0,0,0
愛知県,2020/3/21,1947,141,18,0.029985007,0,2,0.008995502,109,3,0,0
三重県,2020/3/21,328,9,2,0.012820513,0,0,0.012820513,9,0,0,0
滋賀県,2020/3/21,157,4,2,0.036363636,0,0,0,8,0,0,0
京都府,2020/3/21,892,23,6,0.031746032,0,1,0.010582011,22,3,1,1
大阪府,2020/3/21,1428,125,38,0.058823529,2,2,0.025575448,18,14,9,1
兵庫県,2020/3/21,1518,107,20,0.057636888,0,6,0.010086455,84,7,1,1
奈良県,2020/3/21,193,8,0,0,0,0,0,5,0,0,0
和歌山県,2020/3/21,1297,17,3,0.011764706,0,0,0.003921569,18,0,0,0
鳥取県,2020/3/21,119,0,0,0,0,0,0,2,0,0,0
島根県,2020/3/21,99,0,0,0,0,0,0,2,0,0,0
岡山県,2020/3/21,202,0,0,0,0,0,0,3,0,0,0
広島県,2020/3/21,617,3,1,0.011904762,0,1,0,31,2,1,0
山口県,2020/3/21,171,3,1,0,0,0,0,6,0,0,0
徳島県,2020/3/21,97,1,0,0,0,0,0,2,0,0,0
香川県,2020/3/21,153,1,1,0.018867925,0,0,0.018867925,6,0,0,0
愛媛県,2020/3/21,201,3,1,0.027027027,0,0,0,6,0,0,0
高知県,2020/3/21,285,12,4,0,0,0,0,4,1,0,0
福岡県,2020/3/21,685,5,2,0.016949153,0,0,0,4,6,4,2
佐賀県,2020/3/21,108,1,0,0,0,0,0,1,0,0,0
長崎県,2020/3/21,240,1,0,0,0,0,0,6,0,0,0
熊本県,2020/3/21,512,7,2,0.008130081,0,0,0,8,2,1,0
大分県,2020/3/21,356,13,2,0.058536585,0,5,0.004878049,111,1,1,0
宮崎県,2020/3/21,217,3,1,0.025,0,0,0.0125,7,0,0,0
鹿児島県,2020/3/21,188,0,0,0,0,0,0,6,0,0,0
沖縄県,2020/3/21,252,3,1,0,0,0,0,5,0,0,0
北海道,2020/3/22,1775,162,96,0.044728435,2,3,0.022364217,20,2,2,0
青森県,2020/3/22,94,0,0,0,0,0,0,4,0,0,0
岩手県,2020/3/22,38,0,0,0,0,0,0,1,0,0,0
宮城県,2020/3/22,160,1,0,0,0,0,0,3,1,1,0
秋田県,2020/3/22,120,2,1,0,0,0,0,2,0,0,0
山形県,2020/3/22,143,0,0,0,0,0,0,3,0,0,0
福島県,2020/3/22,157,2,0,0,0,0,0,2,0,0,0
茨城県,2020/3/22,538,4,1,0.030769231,1,1,0.007692308,9,2,1,0
栃木県,2020/3/22,294,4,0,0.02739726,0,0,0,7,2,0,0
群馬県,2020/3/22,181,11,2,0.084507042,0,0,0,0,1,0,0
埼玉県,2020/3/22,875,54,10,0.075601375,0,6,0.010309278,34,5,4,0
千葉県,2020/3/22,1229,45,16,0.05078125,1,2,0.01953125,20,2,2,0
東京都,2020/3/22,2556,138,66,0.053156146,0,2,0.032115172,177,59,35,3
神奈川県,2020/3/22,1672,78,33,0.068535826,3,5,0.028037383,29,16,10,2
新潟県,2020/3/22,775,27,4,0.034375,0,0,0,43,1,1,0
富山県,2020/3/22,62,0,0,0,0,0,0,2,0,0,0
石川県,2020/3/22,179,8,2,0.043478261,0,0,0,2,1,0,1
福井県,2020/3/22,102,1,1,0.043478261,0,0,0.043478261,1,9,3,0
山梨県,2020/3/22,358,2,2,0,0,0,0,7,1,0,1
長野県,2020/3/22,336,4,1,0,0,0,0,3,0,0,0
岐阜県,2020/3/22,243,5,2,0.083333333,1,2,0.027777778,5,0,0,0
静岡県,2020/3/22,601,3,2,0,0,0,0,1,0,0,0
愛知県,2020/3/22,2055,143,18,0.032069971,0,2,0.008746356,108,1,0,0
三重県,2020/3/22,337,9,2,0.012048193,0,0,0.012048193,9,0,0,0
滋賀県,2020/3/22,164,4,2,0.033898305,0,0,0,7,2,0,1
京都府,2020/3/22,915,24,7,0.040229885,1,1,0.017241379,23,4,2,0
大阪府,2020/3/22,1460,131,41,0.065274151,3,6,0.031331593,32,16,10,2
兵庫県,2020/3/22,1607,111,20,0.045833333,0,4,0.005555556,89,1,0,1
奈良県,2020/3/22,199,8,0,0,0,0,0,6,0,0,0
和歌山県,2020/3/22,1305,17,3,0.007968127,0,0,0.003984064,8,0,0,0
鳥取県,2020/3/22,120,0,0,0,0,0,0,1,0,0,0
島根県,2020/3/22,101,0,0,0,0,0,0,2,0,0,0
岡山県,2020/3/22,206,1,0,0.02173913,0,1,0,4,0,0,0
広島県,2020/3/22,631,3,1,0.011904762,0,0,0,14,0,0,0
山口県,2020/3/22,176,4,1,0.025,0,1,0,5,1,0,1
徳島県,2020/3/22,97,1,0,0,0,0,0,0,0,0,0
香川県,2020/3/22,157,1,1,0.017857143,0,0,0.017857143,4,0,0,0
愛媛県,2020/3/22,208,3,1,0.023809524,0,0,0,7,1,1,0
高知県,2020/3/22,292,12,4,0,0,0,0,7,1,1,0
福岡県,2020/3/22,697,5,2,0.016806723,0,0,0,12,3,2,0
佐賀県,2020/3/22,108,1,0,0,0,0,0,0,0,0,0
長崎県,2020/3/22,246,1,0,0,0,0,0,6,0,0,0
熊本県,2020/3/22,521,7,2,0.008196721,0,0,0,9,0,0,0
大分県,2020/3/22,538,21,3,0.051948052,1,8,0.005194805,182,0,0,0
宮崎県,2020/3/22,220,3,1,0.024096386,0,0,0.012048193,3,0,0,0
鹿児島県,2020/3/22,193,0,0,0,0,0,0,5,0,0,0
沖縄県,2020/3/22,263,3,1,0,0,0,0,11,0,0,0
北海道,2020/3/23,1794,162,96,0.032894737,0,0,0.019736842,19,1,1,0
青森県,2020/3/23,97,2,0,0.086956522,0,2,0,3,1,1,0
岩手県,2020/3/23,40,0,0,0,0,0,0,2,0,0,0
宮城県,2020/3/23,162,1,0,0,0,0,0,2,1,0,0
秋田県,2020/3/23,121,2,1,0,0,0,0,1,0,0,0
山形県,2020/3/23,145,0,0,0,0,0,0,2,1,1,0
福島県,2020/3/23,164,2,0,0,0,0,0,7,1,1,0
茨城県,2020/3/23,551,5,2,0.037878788,1,1,0.015151515,13,0,0,0
栃木県,2020/3/23,307,4,0,0.025,0,0,0,13,2,1,0
群馬県,2020/3/23,189,11,2,0.069444444,0,0,0,8,3,2,0
埼玉県,2020/3/23,922,55,11,0.069908815,1,1,0.012158055,47,12,2,4
千葉県,2020/3/23,1260,49,17,0.062962963,1,4,0.022222222,31,9,3,1
東京都,2020/3/23,2699,154,73,0.066945607,7,16,0.037656904,143,52,24,4
神奈川県,2020/3/23,1701,78,33,0.073578595,0,0,0.030100334,29,12,8,0
新潟県,2020/3/23,786,27,4,0.033783784,0,0,0,11,0,0,0
富山県,2020/3/23,63,0,0,0,0,0,0,1,0,0,0
石川県,2020/3/23,181,8,2,0.052631579,0,0,0,2,1,1,0
福井県,2020/3/23,107,1,1,0.043478261,0,0,0.043478261,5,1,0,0
山梨県,2020/3/23,370,2,2,0,0,0,0,12,1,0,1
長野県,2020/3/23,339,4,1,0,0,0,0,3,1,1,0
岐阜県,2020/3/23,247,9,2,0.21875,0,4,0.03125,4,0,0,0
静岡県,2020/3/23,604,3,2,0,0,0,0,3,1,1,0
愛知県,2020/3/23,2164,145,19,0.030942335,1,2,0.009845288,109,6,1,1
三重県,2020/3/23,346,9,2,0.011235955,0,0,0.011235955,9,0,0,0
滋賀県,2020/3/23,167,5,2,0.058823529,0,1,0,3,0,0,0
京都府,2020/3/23,937,25,8,0.041237113,1,1,0.020618557,22,4,2,1
大阪府,2020/3/23,1483,134,42,0.066326531,1,3,0.030612245,23,20,10,1
兵庫県,2020/3/23,1722,113,20,0.040207523,0,2,0.003891051,115,7,3,1
奈良県,2020/3/23,205,9,0,0.019230769,0,1,0,6,3,1,0
和歌山県,2020/3/23,1316,17,3,0.008333333,0,0,0.004166667,11,0,0,0
鳥取県,2020/3/23,125,0,0,0,0,0,0,5,0,0,0
島根県,2020/3/23,105,0,0,0,0,0,0,4,0,0,0
岡山県,2020/3/23,219,1,0,0.018867925,0,0,0,13,2,2,0
広島県,2020/3/23,656,3,1,0.011764706,0,0,0,25,1,0,0
山口県,2020/3/23,184,4,1,0.020833333,0,0,0,8,1,0,0
徳島県,2020/3/23,102,1,0,0,0,0,0,5,0,0,0
香川県,2020/3/23,162,1,1,0.01754386,0,0,0.01754386,5,0,0,0
愛媛県,2020/3/23,215,3,1,0.022222222,0,0,0,7,1,0,1
高知県,2020/3/23,296,12,4,0,0,0,0,4,0,0,0
福岡県,2020/3/23,710,6,3,0.023622047,1,1,0.007874016,13,7,5,1
佐賀県,2020/3/23,113,1,0,0,0,0,0,5,0,0,0
長崎県,2020/3/23,253,1,0,0,0,0,0,7,0,0,0
熊本県,2020/3/23,543,7,2,0.008196721,0,0,0,22,0,0,0
大分県,2020/3/23,743,22,3,0.035714286,0,1,0.003401361,205,0,0,0
宮崎県,2020/3/23,228,3,1,0.026315789,0,0,0.013157895,8,1,0,0
鹿児島県,2020/3/23,196,0,0,0,0,0,0,3,1,0,1
沖縄県,2020/3/23,271,4,1,0.018518519,0,1,0,8,1,1,0
北海道,2020/3/24,1821,163,97,0.035947712,1,1,0.022875817,27,2,1,0
青森県,2020/3/24,101,2,0,0.076923077,0,0,0,4,0,0,0
岩手県,2020/3/24,41,0,0,0,0,0,0,1,0,0,0
宮城県,2020/3/24,175,1,0,0,0,0,0,13,2,0,0
秋田県,2020/3/24,200,2,1,0,0,0,0,79,2,1,0
山形県,2020/3/24,147,0,0,0,0,0,0,2,0,0,0
福島県,2020/3/24,170,2,0,0,0,0,0,6,1,1,0
茨城県,2020/3/24,621,10,4,0.048913043,2,5,0.02173913,70,1,1,0
栃木県,2020/3/24,320,6,1,0.053333333,1,2,0.013333333,13,0,0,0
群馬県,2020/3/24,199,14,3,0.063492063,1,3,0.015873016,10,0,0,0
埼玉県,2020/3/24,969,62,14,0.085616438,3,7,0.023972603,47,13,8,1
千葉県,2020/3/24,1268,54,18,0.097777778,1,5,0.031111111,8,8,5,0
東京都,2020/3/24,2833,171,83,0.066538091,10,17,0.035679846,134,76,43,2
神奈川県,2020/3/24,1770,84,36,0.082758621,3,6,0.037931034,69,11,8,1
新潟県,2020/3/24,812,28,4,0.023809524,0,1,0,26,1,0,1
富山県,2020/3/24,67,0,0,0,0,0,0,4,2,1,0
石川県,2020/3/24,192,8,2,0.037037037,0,0,0,11,3,2,0
福井県,2020/3/24,119,1,1,0.032258065,0,0,0.032258065,12,4,0,0
山梨県,2020/3/24,383,4,2,0.034482759,0,2,0,13,0,0,0
長野県,2020/3/24,356,5,2,0.016393443,1,1,0.016393443,17,0,0,0
岐阜県,2020/3/24,348,11,2,0.072,0,2,0.008,101,1,0,0
静岡県,2020/3/24,631,3,2,0,0,0,0,27,2,2,0
愛知県,2020/3/24,2285,148,20,0.030748663,1,3,0.009358289,121,1,1,0
三重県,2020/3/24,370,9,2,0.010752688,0,0,0.010752688,24,0,0,0
滋賀県,2020/3/24,176,5,2,0.02,0,0,0,9,0,0,0
京都府,2020/3/24,974,27,9,0.039215686,1,2,0.024509804,37,2,0,1
大阪府,2020/3/24,1596,142,47,0.074812968,5,8,0.042394015,113,14,11,1
兵庫県,2020/3/24,1855,118,21,0.034897714,1,5,0.003610108,133,3,0,0
奈良県,2020/3/24,214,9,0,0.019607843,0,0,0,9,4,3,0
和歌山県,2020/3/24,1373,17,3,0.007067138,0,0,0.003533569,57,0,0,0
鳥取県,2020/3/24,130,0,0,0,0,0,0,5,0,0,0
島根県,2020/3/24,106,0,0,0,0,0,0,1,0,0,0
岡山県,2020/3/24,233,1,0,0.017241379,0,0,0,14,0,0,0
広島県,2020/3/24,687,3,1,0.011627907,0,0,0,31,0,0,0
山口県,2020/3/24,192,4,1,0.023255814,0,0,0,8,0,0,0
徳島県,2020/3/24,104,1,0,0,0,0,0,2,1,0,0
香川県,2020/3/24,170,1,1,0,0,0,0,8,0,0,0
愛媛県,2020/3/24,219,3,1,0.02173913,0,0,0,4,0,0,0
高知県,2020/3/24,308,12,4,0,0,0,0,12,0,0,0
福岡県,2020/3/24,755,9,5,0.034482759,2,3,0.020689655,45,10,7,2
佐賀県,2020/3/24,117,1,0,0,0,0,0,4,0,0,0
長崎県,2020/3/24,268,1,0,0,0,0,0,15,1,1,0
熊本県,2020/3/24,567,7,2,0.008547009,0,0,0,24,0,0,0
大分県,2020/3/24,1171,23,3,0.021825397,0,1,0.001984127,428,0,0,0
宮崎県,2020/3/24,239,3,1,0,0,0,0,11,0,0,0
鹿児島県,2020/3/24,208,0,0,0,0,0,0,12,0,0,0
沖縄県,2020/3/24,285,5,1,0.036363636,0,1,0,14,2,1,1
北海道,2020/3/25,1888,167,100,0.043189369,3,4,0.026578073,67,1,1,0
青森県,2020/3/25,115,6,0,0.166666667,0,4,0,14,0,0,0
岩手県,2020/3/25,46,0,0,0,0,0,0,5,0,0,0
宮城県,2020/3/25,180,1,0,0,0,0,0,5,3,0,0
秋田県,2020/3/25,204,2,1,0,0,0,0,4,0,0,0
山形県,2020/3/25,156,0,0,0,0,0,0,9,0,0,0
福島県,2020/3/25,177,2,0,0,0,0,0,7,1,1,0
茨城県,2020/3/25,646,10,4,0.037433155,0,0,0.021390374,25,1,1,0
栃木県,2020/3/25,343,10,1,0.0875,0,4,0.0125,23,0,0,0
群馬県,2020/3/25,240,14,3,0.042553191,0,0,0.010638298,41,0,0,0
埼玉県,2020/3/25,1033,63,14,0.079872204,0,1,0.022364217,64,12,7,1
千葉県,2020/3/25,1329,57,18,0.094650206,0,3,0.024691358,61,12,6,4
東京都,2020/3/25,2988,212,96,0.088596491,13,41,0.04122807,155,71,46,2
神奈川県,2020/3/25,1845,88,38,0.093103448,2,4,0.044827586,75,15,10,2
新潟県,2020/3/25,857,29,4,0.025179856,0,1,0,45,1,0,1
富山県,2020/3/25,69,0,0,0,0,0,0,2,0,0,0
石川県,2020/3/25,193,8,2,0.045454545,0,0,0,1,3,3,0
福井県,2020/3/25,132,3,3,0.05,2,2,0.05,13,3,0,0
山梨県,2020/3/25,401,4,2,0.03030303,0,0,0,18,1,1,0
長野県,2020/3/25,371,5,2,0.015384615,0,0,0.015384615,15,0,0,0
岐阜県,2020/3/25,371,12,2,0.061643836,0,1,0.006849315,23,3,3,0
静岡県,2020/3/25,645,3,2,0,0,0,0,14,0,0,0
愛知県,2020/3/25,2406,154,20,0.030573248,0,6,0.007643312,121,5,2,1
三重県,2020/3/25,380,9,2,0,0,0,0,10,1,1,0
滋賀県,2020/3/25,180,5,2,0.02173913,0,0,0,4,1,0,0
京都府,2020/3/25,997,31,11,0.058139535,2,4,0.034883721,23,1,0,0
大阪府,2020/3/25,1661,149,50,0.081632653,3,7,0.040816327,65,20,14,1
兵庫県,2020/3/25,1988,119,21,0.031358885,0,1,0.00232288,133,5,3,1
奈良県,2020/3/25,225,9,0,0.020408163,0,0,0,11,1,1,0
和歌山県,2020/3/25,1405,17,3,0.00330033,0,0,0,32,1,0,0
鳥取県,2020/3/25,136,0,0,0,0,0,0,6,0,0,0
島根県,2020/3/25,107,0,0,0,0,0,0,1,0,0,0
岡山県,2020/3/25,239,1,0,0.017241379,0,0,0,6,0,0,0
広島県,2020/3/25,719,4,2,0.017045455,1,1,0.005681818,32,0,0,0
山口県,2020/3/25,201,5,1,0.042553191,0,1,0,9,0,0,0
徳島県,2020/3/25,109,1,0,0,0,0,0,5,0,0,0
香川県,2020/3/25,179,1,1,0,0,0,0,9,0,0,0
愛媛県,2020/3/25,223,3,1,0,0,0,0,4,0,0,0
高知県,2020/3/25,313,12,4,0,0,0,0,5,3,1,0
福岡県,2020/3/25,787,9,5,0.032679739,0,0,0.019607843,32,5,5,0
佐賀県,2020/3/25,121,1,0,0,0,0,0,4,1,1,0
長崎県,2020/3/25,279,2,0,0.015151515,0,1,0,11,0,0,0
熊本県,2020/3/25,595,8,3,0.015625,1,1,0.0078125,28,2,1,0
大分県,2020/3/25,1389,25,3,0.019639935,0,2,0.001636661,218,1,1,0
宮崎県,2020/3/25,246,3,1,0,0,0,0,7,0,0,0
鹿児島県,2020/3/25,215,0,0,0,0,0,0,7,0,0,0
沖縄県,2020/3/25,294,5,1,0.035714286,0,0,0,9,2,2,0
北海道,2020/3/26,1929,168,101,0.039711191,1,1,0.025270758,41,0,0,0
青森県,2020/3/26,129,6,0,0.130434783,0,0,0,14,0,0,0
岩手県,2020/3/26,50,0,0,0,0,0,0,4,0,0,0
宮城県,2020/3/26,187,2,0,0.026315789,0,1,0,7,1,1,0
秋田県,2020/3/26,207,2,1,0,0,0,0,3,0,0,0
山形県,2020/3/26,166,0,0,0,0,0,0,10,1,1,0
