date,ja,en,count,regions,lat,lng
2020-01-31,秋田,Akita,0,1,39.7475,140.4086111
2020-02-01,秋田,Akita,0,1,39.7475,140.4086111
2020-02-02,秋田,Akita,0,1,39.7475,140.4086111
2020-02-03,秋田,Akita,0,1,39.7475,140.4086111
2020-02-04,秋田,Akita,0,1,39.7475,140.4086111
2020-02-05,秋田,Akita,0,1,39.7475,140.4086111
2020-02-06,秋田,Akita,0,1,39.7475,140.4086111
2020-02-07,秋田,Akita,0,1,39.7475,140.4086111
2020-02-08,秋田,Akita,0,1,39.7475,140.4086111
2020-02-09,秋田,Akita,0,1,39.7475,140.4086111
2020-02-10,秋田,Akita,0,1,39.7475,140.4086111
2020-02-11,秋田,Akita,0,1,39.7475,140.4086111
2020-02-12,秋田,Akita,0,1,39.7475,140.4086111
2020-02-13,秋田,Akita,0,1,39.7475,140.4086111
2020-02-14,秋田,Akita,0,1,39.7475,140.4086111
2020-02-15,秋田,Akita,0,1,39.7475,140.4086111
2020-02-16,秋田,Akita,0,1,39.7475,140.4086111
2020-02-17,秋田,Akita,0,1,39.7475,140.4086111
2020-02-18,秋田,Akita,0,1,39.7475,140.4086111
2020-02-19,秋田,Akita,0,1,39.7475,140.4086111
2020-02-20,秋田,Akita,0,1,39.7475,140.4086111
2020-02-21,秋田,Akita,0,1,39.7475,140.4086111
2020-02-22,秋田,Akita,0,1,39.7475,140.4086111
2020-02-23,秋田,Akita,0,1,39.7475,140.4086111
2020-02-24,秋田,Akita,0,1,39.7475,140.4086111
2020-02-25,秋田,Akita,0,1,39.7475,140.4086111
2020-02-26,秋田,Akita,0,1,39.7475,140.4086111
2020-02-27,秋田,Akita,0,1,39.7475,140.4086111
2020-02-28,秋田,Akita,0,1,39.7475,140.4086111
2020-02-29,秋田,Akita,0,1,39.7475,140.4086111
2020-03-01,秋田,Akita,0,1,39.7475,140.4086111
2020-03-02,秋田,Akita,0,1,39.7475,140.4086111
2020-03-03,秋田,Akita,0,1,39.7475,140.4086111
2020-03-04,秋田,Akita,0,1,39.7475,140.4086111
2020-03-05,秋田,Akita,0,1,39.7475,140.4086111
2020-03-06,秋田,Akita,2,1,39.7475,140.4086111
2020-03-07,秋田,Akita,2,1,39.7475,140.4086111
2020-03-08,秋田,Akita,2,1,39.7475,140.4086111
2020-03-09,秋田,Akita,2,1,39.7475,140.4086111
2020-03-10,秋田,Akita,2,1,39.7475,140.4086111
2020-03-11,秋田,Akita,2,1,39.7475,140.4086111
2020-03-12,秋田,Akita,2,1,39.7475,140.4086111
2020-03-13,秋田,Akita,2,1,39.7475,140.4086111
2020-03-14,秋田,Akita,2,1,39.7475,140.4086111
2020-03-15,秋田,Akita,2,1,39.7475,140.4086111
2020-03-16,秋田,Akita,2,1,39.7475,140.4086111
2020-03-17,秋田,Akita,2,1,39.7475,140.4086111
2020-03-18,秋田,Akita,2,1,39.7475,140.4086111
2020-03-19,秋田,Akita,2,1,39.7475,140.4086111
2020-03-20,秋田,Akita,2,1,39.7475,140.4086111
2020-03-21,秋田,Akita,2,1,39.7475,140.4086111
2020-03-22,秋田,Akita,2,1,39.7475,140.4086111
2020-03-23,秋田,Akita,2,1,39.7475,140.4086111
2020-03-24,秋田,Akita,2,1,39.7475,140.4086111
2020-03-25,秋田,Akita,2,1,39.7475,140.4086111
2020-03-26,秋田,Akita,2,1,39.7475,140.4086111
2020-03-27,秋田,Akita,4,1,39.7475,140.4086111
2020-03-28,秋田,Akita,4,1,39.7475,140.4086111
2020-03-29,秋田,Akita,4,1,39.7475,140.4086111
2020-03-30,秋田,Akita,5,1,39.7475,140.4086111
2020-03-31,秋田,Akita,6,1,39.7475,140.4086111
2020-04-01,秋田,Akita,7,1,39.7475,140.4086111
2020-04-02,秋田,Akita,9,1,39.7475,140.4086111
2020-04-03,秋田,Akita,10,1,39.7475,140.4086111
2020-04-04,秋田,Akita,11,1,39.7475,140.4086111
2020-04-05,秋田,Akita,11,1,39.7475,140.4086111
2020-04-06,秋田,Akita,11,1,39.7475,140.4086111
2020-04-07,秋田,Akita,11,1,39.7475,140.4086111
2020-04-08,秋田,Akita,11,1,39.7475,140.4086111
2020-04-09,秋田,Akita,11,1,39.7475,140.4086111
2020-04-10,秋田,Akita,13,1,39.7475,140.4086111
2020-04-11,秋田,Akita,15,1,39.7475,140.4086111
2020-04-12,秋田,Akita,15,1,39.7475,140.4086111
2020-04-13,秋田,Akita,15,1,39.7475,140.4086111
2020-04-14,秋田,Akita,16,1,39.7475,140.4086111
2020-04-15,秋田,Akita,16,1,39.7475,140.4086111
2020-04-16,秋田,Akita,16,1,39.7475,140.4086111
2020-04-17,秋田,Akita,16,1,39.7475,140.4086111
2020-04-18,秋田,Akita,16,1,39.7475,140.4086111
2020-04-19,秋田,Akita,16,1,39.7475,140.4086111
2020-01-15,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-16,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-17,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-18,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-19,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-20,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-21,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-22,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-23,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-24,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-25,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-26,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-27,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-28,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-29,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-30,群馬,Gunma,0,2,36.50388889,138.9852778
2020-01-31,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-01,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-02,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-03,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-04,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-05,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-06,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-07,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-08,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-09,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-10,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-11,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-12,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-13,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-14,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-15,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-16,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-17,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-18,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-19,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-20,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-21,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-22,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-23,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-24,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-25,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-26,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-27,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-28,群馬,Gunma,0,2,36.50388889,138.9852778
2020-02-29,群馬,Gunma,0,2,36.50388889,138.9852778
2020-03-01,群馬,Gunma,0,2,36.50388889,138.9852778
2020-03-02,群馬,Gunma,0,2,36.50388889,138.9852778
2020-03-03,群馬,Gunma,0,2,36.50388889,138.9852778
2020-03-04,群馬,Gunma,0,2,36.50388889,138.9852778
2020-03-05,群馬,Gunma,0,2,36.50388889,138.9852778
2020-03-06,群馬,Gunma,0,2,36.50388889,138.9852778
2020-03-07,群馬,Gunma,1,2,36.50388889,138.9852778
2020-03-08,群馬,Gunma,1,2,36.50388889,138.9852778
2020-03-09,群馬,Gunma,1,2,36.50388889,138.9852778
2020-03-10,群馬,Gunma,1,2,36.50388889,138.9852778
2020-03-11,群馬,Gunma,1,2,36.50388889,138.9852778
2020-03-12,群馬,Gunma,3,2,36.50388889,138.9852778
2020-03-13,群馬,Gunma,3,2,36.50388889,138.9852778
2020-03-14,群馬,Gunma,5,2,36.50388889,138.9852778
2020-03-15,群馬,Gunma,5,2,36.50388889,138.9852778
2020-03-16,群馬,Gunma,6,2,36.50388889,138.9852778
2020-03-17,群馬,Gunma,10,2,36.50388889,138.9852778
2020-03-18,群馬,Gunma,10,2,36.50388889,138.9852778
2020-03-19,群馬,Gunma,10,2,36.50388889,138.9852778
2020-03-20,群馬,Gunma,11,2,36.50388889,138.9852778
2020-03-21,群馬,Gunma,11,2,36.50388889,138.9852778
2020-03-22,群馬,Gunma,11,2,36.50388889,138.9852778
2020-03-23,群馬,Gunma,11,2,36.50388889,138.9852778
2020-03-24,群馬,Gunma,13,2,36.50388889,138.9852778
2020-03-25,群馬,Gunma,14,2,36.50388889,138.9852778
2020-03-26,群馬,Gunma,14,2,36.50388889,138.9852778
2020-03-27,群馬,Gunma,14,2,36.50388889,138.9852778
2020-03-28,群馬,Gunma,18,2,36.50388889,138.9852778
2020-03-29,群馬,Gunma,18,2,36.50388889,138.9852778
2020-03-30,群馬,Gunma,18,2,36.50388889,138.9852778
2020-03-31,群馬,Gunma,19,2,36.50388889,138.9852778
2020-04-01,群馬,Gunma,20,2,36.50388889,138.9852778
2020-04-02,群馬,Gunma,21,2,36.50388889,138.9852778
2020-04-03,群馬,Gunma,25,2,36.50388889,138.9852778
2020-04-04,群馬,Gunma,26,2,36.50388889,138.9852778
2020-04-05,群馬,Gunma,26,2,36.50388889,138.9852778
2020-04-06,群馬,Gunma,26,2,36.50388889,138.9852778
2020-04-07,群馬,Gunma,29,2,36.50388889,138.9852778
2020-04-08,群馬,Gunma,29,2,36.50388889,138.9852778
2020-04-09,群馬,Gunma,33,2,36.50388889,138.9852778
2020-04-10,群馬,Gunma,44,2,36.50388889,138.9852778
2020-04-11,群馬,Gunma,79,2,36.50388889,138.9852778
2020-04-12,群馬,Gunma,90,2,36.50388889,138.9852778
2020-04-13,群馬,Gunma,90,2,36.50388889,138.9852778
2020-04-14,群馬,Gunma,96,2,36.50388889,138.9852778
2020-04-15,群馬,Gunma,106,2,36.50388889,138.9852778
2020-04-16,群馬,Gunma,112,2,36.50388889,138.9852778
2020-04-17,群馬,Gunma,114,2,36.50388889,138.9852778
2020-04-18,群馬,Gunma,120,2,36.50388889,138.9852778
2020-04-19,群馬,Gunma,122,2,36.50388889,138.9852778
2020-01-15,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-16,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-17,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-18,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-19,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-20,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-21,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-22,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-23,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-24,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-25,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-26,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-27,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-28,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-29,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-30,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-01-31,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-01,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-02,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-03,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-04,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-05,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-06,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-07,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-08,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-09,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-10,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-11,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-12,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-13,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-14,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-15,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-16,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-17,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-18,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-19,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-20,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-21,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-22,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-23,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-24,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-25,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-26,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-27,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-28,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-02-29,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-01,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-02,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-03,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-04,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-05,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-06,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-07,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-08,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-09,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-10,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-11,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-12,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-13,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-14,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-15,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-16,茨城,Ibaraki,0,2,36.30638889,140.3186111
2020-03-17,茨城,Ibaraki,1,2,36.30638889,140.3186111
2020-03-18,茨城,Ibaraki,3,2,36.30638889,140.3186111
2020-03-19,茨城,Ibaraki,3,2,36.30638889,140.3186111
2020-03-20,茨城,Ibaraki,3,2,36.30638889,140.3186111
2020-03-21,茨城,Ibaraki,3,2,36.30638889,140.3186111
2020-03-22,茨城,Ibaraki,4,2,36.30638889,140.3186111
2020-03-23,茨城,Ibaraki,5,2,36.30638889,140.3186111
2020-03-24,茨城,Ibaraki,10,2,36.30638889,140.3186111
2020-03-25,茨城,Ibaraki,10,2,36.30638889,140.3186111
2020-03-26,茨城,Ibaraki,10,2,36.30638889,140.3186111
2020-03-27,茨城,Ibaraki,13,2,36.30638889,140.3186111
2020-03-28,茨城,Ibaraki,16,2,36.30638889,140.3186111
2020-03-29,茨城,Ibaraki,16,2,36.30638889,140.3186111
2020-03-30,茨城,Ibaraki,20,2,36.30638889,140.3186111
2020-03-31,茨城,Ibaraki,24,2,36.30638889,140.3186111
2020-04-01,茨城,Ibaraki,42,2,36.30638889,140.3186111
2020-04-02,茨城,Ibaraki,44,2,36.30638889,140.3186111
2020-04-03,茨城,Ibaraki,54,2,36.30638889,140.3186111
2020-04-04,茨城,Ibaraki,59,2,36.30638889,140.3186111
2020-04-05,茨城,Ibaraki,64,2,36.30638889,140.3186111
2020-04-06,茨城,Ibaraki,71,2,36.30638889,140.3186111
2020-04-07,茨城,Ibaraki,77,2,36.30638889,140.3186111
2020-04-08,茨城,Ibaraki,77,2,36.30638889,140.3186111
2020-04-09,茨城,Ibaraki,82,2,36.30638889,140.3186111
2020-04-10,茨城,Ibaraki,91,2,36.30638889,140.3186111
2020-04-11,茨城,Ibaraki,103,2,36.30638889,140.3186111
2020-04-12,茨城,Ibaraki,109,2,36.30638889,140.3186111
2020-04-13,茨城,Ibaraki,110,2,36.30638889,140.3186111
2020-04-14,茨城,Ibaraki,116,2,36.30638889,140.3186111
2020-04-15,茨城,Ibaraki,119,2,36.30638889,140.3186111
2020-04-16,茨城,Ibaraki,123,2,36.30638889,140.3186111
2020-04-17,茨城,Ibaraki,131,2,36.30638889,140.3186111
2020-04-18,茨城,Ibaraki,135,2,36.30638889,140.3186111
2020-04-19,茨城,Ibaraki,139,2,36.30638889,140.3186111
2020-01-15,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-16,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-17,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-18,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-19,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-20,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-21,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-22,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-23,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-24,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-25,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-26,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-27,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-28,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-29,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-30,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-01-31,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-01,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-02,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-03,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-04,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-05,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-06,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-07,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-08,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-09,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-10,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-11,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-12,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-13,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-14,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-15,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-16,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-17,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-18,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-19,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-20,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-21,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-22,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-23,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-24,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-25,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-26,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-27,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-28,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-02-29,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-01,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-02,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-03,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-04,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-05,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-06,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-07,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-08,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-09,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-10,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-11,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-12,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-13,長崎,Nagasaki Prefecture,0,7,33.2275,129.6141667
2020-03-14,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-15,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-16,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-17,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-18,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-19,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-20,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-21,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-22,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-23,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-24,長崎,Nagasaki Prefecture,1,7,33.2275,129.6141667
2020-03-25,長崎,Nagasaki Prefecture,2,7,33.2275,129.6141667
2020-03-26,長崎,Nagasaki Prefecture,2,7,33.2275,129.6141667
2020-03-27,長崎,Nagasaki Prefecture,2,7,33.2275,129.6141667
2020-03-28,長崎,Nagasaki Prefecture,2,7,33.2275,129.6141667
2020-03-29,長崎,Nagasaki Prefecture,2,7,33.2275,129.6141667
2020-03-30,長崎,Nagasaki Prefecture,2,7,33.2275,129.6141667
2020-03-31,長崎,Nagasaki Prefecture,2,7,33.2275,129.6141667
2020-04-01,長崎,Nagasaki Prefecture,5,7,33.2275,129.6141667
2020-04-02,長崎,Nagasaki Prefecture,8,7,33.2275,129.6141667
2020-04-03,長崎,Nagasaki Prefecture,9,7,33.2275,129.6141667
2020-04-04,長崎,Nagasaki Prefecture,11,7,33.2275,129.6141667
2020-04-05,長崎,Nagasaki Prefecture,12,7,33.2275,129.6141667
2020-04-06,長崎,Nagasaki Prefecture,12,7,33.2275,129.6141667
2020-04-07,長崎,Nagasaki Prefecture,12,7,33.2275,129.6141667
2020-04-08,長崎,Nagasaki Prefecture,13,7,33.2275,129.6141667
2020-04-09,長崎,Nagasaki Prefecture,13,7,33.2275,129.6141667
2020-04-10,長崎,Nagasaki Prefecture,14,7,33.2275,129.6141667
2020-04-11,長崎,Nagasaki Prefecture,14,7,33.2275,129.6141667
2020-04-12,長崎,Nagasaki Prefecture,14,7,33.2275,129.6141667
2020-04-13,長崎,Nagasaki Prefecture,14,7,33.2275,129.6141667
2020-04-14,長崎,Nagasaki Prefecture,14,7,33.2275,129.6141667
2020-04-15,長崎,Nagasaki Prefecture,15,7,33.2275,129.6141667
2020-04-16,長崎,Nagasaki Prefecture,16,7,33.2275,129.6141667
2020-04-17,長崎,Nagasaki Prefecture,17,7,33.2275,129.6141667
2020-04-18,長崎,Nagasaki Prefecture,17,7,33.2275,129.6141667
2020-04-19,長崎,Nagasaki Prefecture,17,7,33.2275,129.6141667
2020-01-15,長野,Nagano,0,3,36.13,138.0438889
2020-01-16,長野,Nagano,0,3,36.13,138.0438889
2020-01-17,長野,Nagano,0,3,36.13,138.0438889
2020-01-18,長野,Nagano,0,3,36.13,138.0438889
2020-01-19,長野,Nagano,0,3,36.13,138.0438889
2020-01-20,長野,Nagano,0,3,36.13,138.0438889
2020-01-21,長野,Nagano,0,3,36.13,138.0438889
2020-01-22,長野,Nagano,0,3,36.13,138.0438889
2020-01-23,長野,Nagano,0,3,36.13,138.0438889
2020-01-24,長野,Nagano,0,3,36.13,138.0438889
2020-01-25,長野,Nagano,0,3,36.13,138.0438889
2020-01-26,長野,Nagano,0,3,36.13,138.0438889
2020-01-27,長野,Nagano,0,3,36.13,138.0438889
2020-01-28,長野,Nagano,0,3,36.13,138.0438889
2020-01-29,長野,Nagano,0,3,36.13,138.0438889
2020-01-30,長野,Nagano,0,3,36.13,138.0438889
2020-01-31,長野,Nagano,0,3,36.13,138.0438889
2020-02-01,長野,Nagano,0,3,36.13,138.0438889
2020-02-02,長野,Nagano,0,3,36.13,138.0438889
2020-02-03,長野,Nagano,0,3,36.13,138.0438889
2020-02-04,長野,Nagano,0,3,36.13,138.0438889
2020-02-05,長野,Nagano,0,3,36.13,138.0438889
2020-02-06,長野,Nagano,0,3,36.13,138.0438889
2020-02-07,長野,Nagano,0,3,36.13,138.0438889
2020-02-08,長野,Nagano,0,3,36.13,138.0438889
2020-02-09,長野,Nagano,0,3,36.13,138.0438889
2020-02-10,長野,Nagano,0,3,36.13,138.0438889
2020-02-11,長野,Nagano,0,3,36.13,138.0438889
2020-02-12,長野,Nagano,0,3,36.13,138.0438889
2020-02-13,長野,Nagano,0,3,36.13,138.0438889
2020-02-14,長野,Nagano,0,3,36.13,138.0438889
2020-02-15,長野,Nagano,0,3,36.13,138.0438889
2020-02-16,長野,Nagano,0,3,36.13,138.0438889
2020-02-17,長野,Nagano,0,3,36.13,138.0438889
2020-02-18,長野,Nagano,0,3,36.13,138.0438889
2020-02-19,長野,Nagano,0,3,36.13,138.0438889
2020-02-20,長野,Nagano,0,3,36.13,138.0438889
2020-02-21,長野,Nagano,0,3,36.13,138.0438889
2020-02-22,長野,Nagano,0,3,36.13,138.0438889
2020-02-23,長野,Nagano,0,3,36.13,138.0438889
2020-02-24,長野,Nagano,0,3,36.13,138.0438889
2020-02-25,長野,Nagano,1,3,36.13,138.0438889
2020-02-26,長野,Nagano,2,3,36.13,138.0438889
2020-02-27,長野,Nagano,2,3,36.13,138.0438889
2020-02-28,長野,Nagano,2,3,36.13,138.0438889
2020-02-29,長野,Nagano,2,3,36.13,138.0438889
2020-03-01,長野,Nagano,2,3,36.13,138.0438889
2020-03-02,長野,Nagano,2,3,36.13,138.0438889
2020-03-03,長野,Nagano,2,3,36.13,138.0438889
2020-03-04,長野,Nagano,2,3,36.13,138.0438889
2020-03-05,長野,Nagano,2,3,36.13,138.0438889
2020-03-06,長野,Nagano,3,3,36.13,138.0438889
2020-03-07,長野,Nagano,3,3,36.13,138.0438889
2020-03-08,長野,Nagano,3,3,36.13,138.0438889
2020-03-09,長野,Nagano,3,3,36.13,138.0438889
