date,tests,confirmed,deaths,recovered,hosp,vent,icu,severe,population,administrative_area_level,administrative_area_level_1,administrative_area_level_2,jis_code
2021-10-15,189336,5673,92,5517,61,,,0,1355495,2,Japan,Yamaguchi,35
2021-10-15,104910,3280,65,3204,10,,,0,728633,2,Japan,Tokushima,36
2021-10-15,130157,4693,38,4645,12,,,1,956069,2,Japan,Kagawa,37
2021-10-15,153433,5299,82,5127,85,,,1,1338811,2,Japan,Ehime,38
2021-10-15,99109,4128,32,4081,14,,,2,697674,2,Japan,Kochi,39
2021-10-15,1265772,74271,619,73224,388,,,13,5110113,2,Japan,Fukuoka,40
2021-10-15,105012,5805,29,5744,32,,,1,814211,2,Japan,Saga,41
2021-10-15,181484,6060,73,5938,45,,,0,1325205,2,Japan,Nagasaki,42
2021-10-15,123147,14355,136,14161,40,,,4,1746740,2,Japan,Kumamoto,43
2021-10-15,267862,8178,84,8051,42,,,1,1134431,2,Japan,Oita,44
2021-10-15,72928,6135,41,6075,11,,,0,1072077,2,Japan,Miyazaki,45
2021-10-15,168575,9092,65,8996,27,,,0,1599984,2,Japan,Kagoshima,46
2021-10-15,398976,49926,362,49336,250,,,3,1454184,2,Japan,Okinawa,47
2021-10-15,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-10-15,1096345,4348,7,4239,83,,,0,,1,Japan,Quarantine,
2021-10-15,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-10-15,0,149,0,149,0,,,0,,1,Japan,Costa Atlantica,
2021-10-16,1128719,60570,1469,58865,212,,,0,5248552,2,Japan,Hokkaido,01
2021-10-16,90770,5870,38,5669,159,,,2,1246138,2,Japan,Aomori,02
2021-10-16,123312,3486,53,3431,2,,,0,1226430,2,Japan,Iwate,03
2021-10-16,243451,16253,118,16109,22,,,1,2303160,2,Japan,Miyagi,04
2021-10-16,26739,1894,27,1860,6,,,0,965968,2,Japan,Akita,05
2021-10-16,99990,3528,56,3453,19,,,0,1077057,2,Japan,Yamagata,06
2021-10-16,415976,9476,175,9280,18,,,2,1847950,2,Japan,Fukushima,07
2021-10-16,40366,24351,217,24029,100,,,8,2868041,2,Japan,Ibaraki,08
2021-10-16,487745,15417,116,15221,74,,,2,1942312,2,Japan,Tochigi,09
2021-10-16,301432,16694,174,16456,55,,,3,1937626,2,Japan,Gunma,10
2021-10-16,1476293,115416,1022,113954,422,,,26,7337330,2,Japan,Saitama,11
2021-10-16,1087502,100151,1016,98812,319,,,14,6279026,2,Japan,Chiba,12
2021-10-16,3712141,381204,3083,372994,1023,,,39,13942856,2,Japan,Tokyo,13
2021-10-16,1624122,168652,1295,166802,523,,,24,9200166,2,Japan,Kanagawa,14
2021-10-16,290569,7970,61,7863,43,,,1,2222004,2,Japan,Niigata,15
2021-10-16,116672,4848,51,4764,30,,,1,1042998,2,Japan,Toyama,16
2021-10-16,196997,7932,129,7741,39,,,0,1137181,2,Japan,Ishikawa,17
2021-10-16,117884,3098,37,3038,23,,,0,767742,2,Japan,Fukui,18
2021-10-16,111974,5146,29,5107,8,,,0,812056,2,Japan,Yamanashi,19
2021-10-16,322195,8831,96,8684,44,,,0,2049023,2,Japan,Nagano,20
2021-10-16,415673,18671,217,18629,159,,,3,1988931,2,Japan,Gifu,21
2021-10-16,630210,26712,209,26401,37,,,0,3639226,2,Japan,Shizuoka,22
2021-10-16,1330052,106325,1152,104415,431,,,6,7552873,2,Japan,Aichi,23
2021-10-16,267510,14740,163,14487,86,,,2,1779770,2,Japan,Mie,24
2021-10-16,259785,12349,102,12190,49,,,1,1413959,2,Japan,Shiga,25
2021-10-16,427002,35788,290,35303,174,,,8,2583140,2,Japan,Kyoto,26
2021-10-16,3556202,201684,3022,195688,1304,,,151,8823453,2,Japan,Osaka,27
2021-10-16,758361,78125,1392,76243,449,,,12,5463609,2,Japan,Hyogo,28
2021-10-16,253223,15532,149,15551,111,,,3,1331330,2,Japan,Nara,29
2021-10-16,65626,5284,62,5108,10,,,1,923721,2,Japan,Wakayama,30
2021-10-16,149369,1659,5,1619,9,,,0,555663,2,Japan,Tottori,31
2021-10-16,55806,1644,5,1625,8,,,0,673891,2,Japan,Shimane,32
2021-10-16,268198,15216,136,15000,66,,,2,1891346,2,Japan,Okayama,33
2021-10-16,905700,21934,199,21548,137,,,3,2807987,2,Japan,Hiroshima,34
2021-10-16,189336,5682,92,5521,60,,,0,1355495,2,Japan,Yamaguchi,35
2021-10-16,105216,3283,65,3204,11,,,0,728633,2,Japan,Tokushima,36
2021-10-16,130479,4693,38,4646,11,,,1,956069,2,Japan,Kagawa,37
2021-10-16,155428,5306,82,5130,87,,,1,1338811,2,Japan,Ehime,38
2021-10-16,99126,4131,32,4083,13,,,1,697674,2,Japan,Kochi,39
2021-10-16,1268568,74292,619,73288,348,,,13,5110113,2,Japan,Fukuoka,40
2021-10-16,105263,5807,29,5749,27,,,1,814211,2,Japan,Saga,41
2021-10-16,181858,6065,73,5944,43,,,0,1325205,2,Japan,Nagasaki,42
2021-10-16,123181,14368,136,14184,35,,,2,1746740,2,Japan,Kumamoto,43
2021-10-16,268618,8180,84,8061,33,,,0,1134431,2,Japan,Oita,44
2021-10-16,72948,6135,41,6079,14,,,0,1072077,2,Japan,Miyazaki,45
2021-10-16,169015,9096,65,9004,23,,,0,1599984,2,Japan,Kagoshima,46
2021-10-16,399599,49951,362,49353,259,,,1,1454184,2,Japan,Okinawa,47
2021-10-16,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-10-16,1098936,4355,8,4248,82,,,0,,1,Japan,Quarantine,
2021-10-16,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-10-16,0,149,0,149,0,,,0,,1,Japan,Costa Atlantica,
2021-10-17,1131404,60608,1469,58893,206,,,1,5248552,2,Japan,Hokkaido,01
2021-10-17,90882,5870,38,5683,149,,,1,1246138,2,Japan,Aomori,02
2021-10-17,123599,3486,53,3431,2,,,0,1226430,2,Japan,Iwate,03
2021-10-17,243720,16254,118,16110,22,,,1,2303160,2,Japan,Miyagi,04
2021-10-17,26739,1894,27,1861,6,,,0,965968,2,Japan,Akita,05
2021-10-17,100022,3532,56,3456,16,,,0,1077057,2,Japan,Yamagata,06
2021-10-17,416643,9478,175,9285,16,,,2,1847950,2,Japan,Fukushima,07
2021-10-17,40366,24356,217,24038,96,,,8,2868041,2,Japan,Ibaraki,08
2021-10-17,488179,15418,116,15229,72,,,2,1942312,2,Japan,Tochigi,09
2021-10-17,301432,16697,175,16466,54,,,3,1937626,2,Japan,Gunma,10
2021-10-17,1478606,115435,1024,114039,357,,,25,7337330,2,Japan,Saitama,11
2021-10-17,1090038,100168,1016,98855,290,,,14,6279026,2,Japan,Chiba,12
2021-10-17,3718177,381242,3089,373095,981,,,35,13942856,2,Japan,Tokyo,13
2021-10-17,1624122,168689,1296,166876,484,,,20,9200166,2,Japan,Kanagawa,14
2021-10-17,290619,7971,61,7863,46,,,1,2222004,2,Japan,Niigata,15
2021-10-17,116672,4850,51,4769,28,,,1,1042998,2,Japan,Toyama,16
2021-10-17,197377,7934,129,7747,34,,,0,1137181,2,Japan,Ishikawa,17
2021-10-17,117908,3099,37,3040,21,,,0,767742,2,Japan,Fukui,18
2021-10-17,116608,5146,29,5107,8,,,0,812056,2,Japan,Yamanashi,19
2021-10-17,322195,8831,96,8694,41,,,0,2049023,2,Japan,Nagano,20
2021-10-17,416687,18677,217,18650,145,,,3,1988931,2,Japan,Gifu,21
2021-10-17,630210,26716,209,26401,31,,,0,3639226,2,Japan,Shizuoka,22
2021-10-17,1330052,106354,1153,104477,401,,,6,7552873,2,Japan,Aichi,23
2021-10-17,267510,14742,163,14495,84,,,1,1779770,2,Japan,Mie,24
2021-10-17,260126,12351,102,12200,47,,,1,1413959,2,Japan,Shiga,25
2021-10-17,427791,35794,290,35354,136,,,7,2583140,2,Japan,Kyoto,26
2021-10-17,3569263,201755,3023,195913,1179,,,146,8823453,2,Japan,Osaka,27
2021-10-17,760067,78156,1392,76316,403,,,11,5463609,2,Japan,Hyogo,28
2021-10-17,253223,15535,149,15569,99,,,2,1331330,2,Japan,Nara,29
2021-10-17,65742,5284,62,5111,7,,,1,923721,2,Japan,Wakayama,30
2021-10-17,149613,1659,5,1620,9,,,0,555663,2,Japan,Tottori,31
2021-10-17,55806,1661,5,1625,14,,,0,673891,2,Japan,Shimane,32
2021-10-17,268198,15222,136,15000,66,,,2,1891346,2,Japan,Okayama,33
2021-10-17,905700,21950,199,21563,150,,,3,2807987,2,Japan,Hiroshima,34
2021-10-17,189336,5687,92,5528,62,,,0,1355495,2,Japan,Yamaguchi,35
2021-10-17,105394,3283,65,3208,10,,,0,728633,2,Japan,Tokushima,36
2021-10-17,130793,4694,38,4651,6,,,0,956069,2,Japan,Kagawa,37
2021-10-17,155459,5312,82,5142,82,,,1,1338811,2,Japan,Ehime,38
2021-10-17,99145,4135,32,4083,16,,,1,697674,2,Japan,Kochi,39
2021-10-17,1270990,74306,619,73305,347,,,12,5110113,2,Japan,Fukuoka,40
2021-10-17,105490,5809,30,5756,22,,,1,814211,2,Japan,Saga,41
2021-10-17,182187,6076,73,5952,40,,,0,1325205,2,Japan,Nagasaki,42
2021-10-17,123324,14376,136,14184,35,,,2,1746740,2,Japan,Kumamoto,43
2021-10-17,269210,8180,84,8066,30,,,0,1134431,2,Japan,Oita,44
2021-10-17,72948,6135,41,6079,14,,,0,1072077,2,Japan,Miyazaki,45
2021-10-17,169184,9096,65,9006,25,,,0,1599984,2,Japan,Kagoshima,46
2021-10-17,399599,49958,362,49391,252,,,3,1454184,2,Japan,Okinawa,47
2021-10-17,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-10-17,1101771,4359,8,4252,85,,,0,,1,Japan,Quarantine,
2021-10-17,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-10-17,0,149,0,149,0,,,0,,1,Japan,Costa Atlantica,
2021-10-18,1132693,60619,1469,58906,208,,,1,5248552,2,Japan,Hokkaido,01
2021-10-18,90961,5870,38,5686,146,,,1,1246138,2,Japan,Aomori,02
2021-10-18,123725,3486,53,3432,1,,,0,1226430,2,Japan,Iwate,03
2021-10-18,243819,16254,118,16113,22,,,1,2303160,2,Japan,Miyagi,04
2021-10-18,26739,1894,27,1861,6,,,0,965968,2,Japan,Akita,05
2021-10-18,100029,3532,56,3457,19,,,0,1077057,2,Japan,Yamagata,06
2021-10-18,417035,9479,175,9287,16,,,2,1847950,2,Japan,Fukushima,07
2021-10-18,40366,24357,218,24048,91,,,8,2868041,2,Japan,Ibaraki,08
2021-10-18,488751,15419,116,15239,63,,,2,1942312,2,Japan,Tochigi,09
2021-10-18,301432,16698,175,16469,53,,,3,1937626,2,Japan,Gunma,10
2021-10-18,1479133,115449,1024,114085,328,,,25,7337330,2,Japan,Saitama,11
2021-10-18,1092105,100174,1017,98891,262,,,13,6279026,2,Japan,Chiba,12
2021-10-18,3718177,381270,3095,373187,923,,,35,13942856,2,Japan,Tokyo,13
2021-10-18,1624122,168712,1297,166965,432,,,18,9200166,2,Japan,Kanagawa,14
2021-10-18,290630,7971,61,7877,33,,,1,2222004,2,Japan,Niigata,15
2021-10-18,116672,4852,51,4770,29,,,1,1042998,2,Japan,Toyama,16
2021-10-18,197499,7935,129,7750,33,,,0,1137181,2,Japan,Ishikawa,17
2021-10-18,117923,3099,37,3040,22,,,0,767742,2,Japan,Fukui,18
2021-10-18,116608,5148,29,5107,8,,,0,812056,2,Japan,Yamanashi,19
2021-10-18,322195,8833,96,8697,38,,,0,2049023,2,Japan,Nagano,20
2021-10-18,416733,18687,217,18663,138,,,3,1988931,2,Japan,Gifu,21
2021-10-18,630210,26720,209,26401,33,,,0,3639226,2,Japan,Shizuoka,22
2021-10-18,1330052,106364,1153,104509,398,,,6,7552873,2,Japan,Aichi,23
2021-10-18,267510,14742,163,14498,83,,,1,1779770,2,Japan,Mie,24
2021-10-18,260315,12354,102,12207,42,,,1,1413959,2,Japan,Shiga,25
2021-10-18,428201,35796,290,35362,136,,,6,2583140,2,Japan,Kyoto,26
2021-10-18,3577698,201784,3027,196030,1132,,,146,8823453,2,Japan,Osaka,27
2021-10-18,761078,78163,1392,76370,365,,,12,5463609,2,Japan,Hyogo,28
2021-10-18,253223,15539,149,15572,99,,,2,1331330,2,Japan,Nara,29
2021-10-18,65750,5284,62,5111,7,,,1,923721,2,Japan,Wakayama,30
2021-10-18,149655,1661,5,1622,7,,,0,555663,2,Japan,Tottori,31
2021-10-18,55806,1661,5,1626,30,,,0,673891,2,Japan,Shimane,32
2021-10-18,268198,15226,136,15000,66,,,2,1891346,2,Japan,Okayama,33
2021-10-18,905700,21956,199,21586,149,,,2,2807987,2,Japan,Hiroshima,34
2021-10-18,189336,5691,92,5534,61,,,0,1355495,2,Japan,Yamaguchi,35
2021-10-18,105433,3283,65,3209,9,,,0,728633,2,Japan,Tokushima,36
2021-10-18,130942,4694,38,4651,7,,,0,956069,2,Japan,Kagawa,37
2021-10-18,155526,5315,82,5150,81,,,1,1338811,2,Japan,Ehime,38
2021-10-18,99174,4143,32,4084,19,,,1,697674,2,Japan,Kochi,39
2021-10-18,1272447,74314,620,73330,343,,,12,5110113,2,Japan,Fukuoka,40
2021-10-18,105617,5814,30,5758,21,,,0,814211,2,Japan,Saga,41
2021-10-18,182312,6078,73,5955,48,,,0,1325205,2,Japan,Nagasaki,42
2021-10-18,123612,14376,136,14184,35,,,2,1746740,2,Japan,Kumamoto,43
2021-10-18,269224,8180,84,8071,25,,,0,1134431,2,Japan,Oita,44
2021-10-18,72948,6135,41,6079,12,,,0,1072077,2,Japan,Miyazaki,45
2021-10-18,169287,9096,65,9006,25,,,0,1599984,2,Japan,Kagoshima,46
2021-10-18,400252,49974,365,49404,245,,,3,1454184,2,Japan,Okinawa,47
2021-10-18,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-10-18,1104565,4368,8,4254,87,,,0,,1,Japan,Quarantine,
2021-10-18,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-10-18,0,149,0,149,0,,,0,,1,Japan,Costa Atlantica,
2021-10-19,1133813,60631,1469,58916,233,,,1,5248552,2,Japan,Hokkaido,01
2021-10-19,91344,5876,38,5690,142,,,1,1246138,2,Japan,Aomori,02
2021-10-19,123775,3486,53,3432,1,,,0,1226430,2,Japan,Iwate,03
2021-10-19,243973,16254,118,16115,20,,,1,2303160,2,Japan,Miyagi,04
2021-10-19,26799,1894,27,1864,3,,,0,965968,2,Japan,Akita,05
2021-10-19,100802,3541,56,3457,19,,,0,1077057,2,Japan,Yamagata,06
2021-10-19,417629,9479,175,9289,15,,,2,1847950,2,Japan,Fukushima,07
2021-10-19,40462,24363,218,24064,75,,,7,2868041,2,Japan,Ibaraki,08
2021-10-19,488860,15425,116,15246,57,,,2,1942312,2,Japan,Tochigi,09
2021-10-19,303003,16704,176,16479,44,,,3,1937626,2,Japan,Gunma,10
2021-10-19,1481497,115466,1026,114133,294,,,24,7337330,2,Japan,Saitama,11
2021-10-19,1093992,100186,1020,98923,247,,,12,6279026,2,Japan,Chiba,12
2021-10-19,3726965,381304,3108,373349,784,,,31,13942856,2,Japan,Tokyo,13
2021-10-19,1630375,168722,1298,167029,389,,,14,9200166,2,Japan,Kanagawa,14
2021-10-19,291885,7972,61,7884,26,,,1,2222004,2,Japan,Niigata,15
2021-10-19,117196,4852,51,4774,27,,,0,1042998,2,Japan,Toyama,16
2021-10-19,197546,7936,129,7753,31,,,1,1137181,2,Japan,Ishikawa,17
2021-10-19,117946,3101,37,3044,18,,,0,767742,2,Japan,Fukui,18
2021-10-19,116608,5150,29,5109,8,,,0,812056,2,Japan,Yamanashi,19
2021-10-19,323581,8837,96,8701,36,,,0,2049023,2,Japan,Nagano,20
2021-10-19,416823,18697,217,18686,125,,,2,1988931,2,Japan,Gifu,21
2021-10-19,632965,26723,209,26401,33,,,0,3639226,2,Japan,Shizuoka,22
2021-10-19,1337065,106379,1155,104569,364,,,7,7552873,2,Japan,Aichi,23
2021-10-19,267510,14744,163,14507,74,,,1,1779770,2,Japan,Mie,24
2021-10-19,260549,12359,102,12216,36,,,1,1413959,2,Japan,Shiga,25
2021-10-19,428282,35803,290,35382,122,,,5,2583140,2,Japan,Kyoto,26
2021-10-19,3584924,201867,3030,196108,1086,,,141,8823453,2,Japan,Osaka,27
2021-10-19,763165,78192,1394,76429,336,,,12,5463609,2,Japan,Hyogo,28
2021-10-19,254356,15542,149,15580,95,,,2,1331330,2,Japan,Nara,29
2021-10-19,65794,5285,62,5111,7,,,1,923721,2,Japan,Wakayama,30
2021-10-19,149673,1662,5,1622,7,,,0,555663,2,Japan,Tottori,31
2021-10-19,55806,1663,5,1626,30,,,0,673891,2,Japan,Shimane,32
2021-10-19,268198,15235,136,15000,66,,,2,1891346,2,Japan,Okayama,33
2021-10-19,905700,21961,199,21593,158,,,1,2807987,2,Japan,Hiroshima,34
2021-10-19,189336,5694,92,5539,60,,,0,1355495,2,Japan,Yamaguchi,35
2021-10-19,105453,3283,65,3210,8,,,0,728633,2,Japan,Tokushima,36
2021-10-19,130958,4695,38,4651,7,,,0,956069,2,Japan,Kagawa,37
2021-10-19,155595,5319,82,5157,76,,,1,1338811,2,Japan,Ehime,38
2021-10-19,100524,4145,32,4085,26,,,1,697674,2,Japan,Kochi,39
2021-10-19,1273522,74324,620,73351,336,,,11,5110113,2,Japan,Fukuoka,40
2021-10-19,105677,5818,30,5766,18,,,0,814211,2,Japan,Saga,41
2021-10-19,182417,6084,73,5958,47,,,0,1325205,2,Japan,Nagasaki,42
2021-10-19,123612,14376,136,14185,55,,,2,1746740,2,Japan,Kumamoto,43
2021-10-19,269267,8180,84,8072,24,,,0,1134431,2,Japan,Oita,44
2021-10-19,73008,6136,41,6079,12,,,0,1072077,2,Japan,Miyazaki,45
2021-10-19,169340,9097,65,9007,24,,,0,1599984,2,Japan,Kagoshima,46
2021-10-19,401073,50003,365,49424,243,,,4,1454184,2,Japan,Okinawa,47
2021-10-19,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-10-19,1108614,4373,8,4263,87,,,0,,1,Japan,Quarantine,
2021-10-19,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-10-19,0,149,0,149,0,,,0,,1,Japan,Costa Atlantica,
2021-10-20,1135347,60645,1469,58928,234,,,1,5248552,2,Japan,Hokkaido,01
2021-10-20,91716,5877,38,5716,122,,,1,1246138,2,Japan,Aomori,02
2021-10-20,123944,3486,53,3433,0,,,0,1226430,2,Japan,Iwate,03
2021-10-20,244312,16254,118,16119,16,,,1,2303160,2,Japan,Miyagi,04
2021-10-20,26799,1895,27,1865,2,,,0,965968,2,Japan,Akita,05
2021-10-20,100880,3542,56,3458,27,,,0,1077057,2,Japan,Yamagata,06
2021-10-20,418831,9479,175,9291,13,,,2,1847950,2,Japan,Fukushima,07
2021-10-20,40462,24370,218,24070,75,,,6,2868041,2,Japan,Ibaraki,08
2021-10-20,489236,15430,116,15255,54,,,2,1942312,2,Japan,Tochigi,09
2021-10-20,304008,16710,176,16482,47,,,2,1937626,2,Japan,Gunma,10
2021-10-20,1485670,115478,1027,114159,283,,,22,7337330,2,Japan,Saitama,11
2021-10-20,1097289,100198,1020,98952,222,,,11,6279026,2,Japan,Chiba,12
2021-10-20,3735775,381343,3113,373425,731,,,26,13942856,2,Japan,Tokyo,13
2021-10-20,1634292,168738,1300,167085,342,,,14,9200166,2,Japan,Kanagawa,14
2021-10-20,292841,7973,61,7886,25,,,0,2222004,2,Japan,Niigata,15
2021-10-20,117489,4853,51,4785,16,,,0,1042998,2,Japan,Toyama,16
2021-10-20,197662,7939,129,7760,25,,,1,1137181,2,Japan,Ishikawa,17
2021-10-20,118622,3102,37,3051,13,,,0,767742,2,Japan,Fukui,18
2021-10-20,116608,5150,29,5112,7,,,0,812056,2,Japan,Yamanashi,19
2021-10-20,325261,8842,96,8705,36,,,0,2049023,2,Japan,Nagano,20
2021-10-20,418468,18702,217,18713,108,,,2,1988931,2,Japan,Gifu,21
2021-10-20,635179,26730,209,26401,40,,,0,3639226,2,Japan,Shizuoka,22
2021-10-20,1340144,106405,1155,104603,340,,,7,7552873,2,Japan,Aichi,23
2021-10-20,267510,14748,163,14519,64,,,1,1779770,2,Japan,Mie,24
2021-10-20,261136,12363,102,12223,34,,,1,1413959,2,Japan,Shiga,25
2021-10-20,429097,35811,290,35404,102,,,3,2583140,2,Japan,Kyoto,26
2021-10-20,3588617,201940,3031,196305,988,,,138,8823453,2,Japan,Osaka,27
2021-10-20,764176,78217,1394,76477,294,,,9,5463609,2,Japan,Hyogo,28
2021-10-20,255101,15553,149,15594,85,,,2,1331330,2,Japan,Nara,29
2021-10-20,65821,5286,62,5112,7,,,1,923721,2,Japan,Wakayama,30
2021-10-20,150459,1662,5,1624,7,,,0,555663,2,Japan,Tottori,31
2021-10-20,55806,1671,5,1626,32,,,0,673891,2,Japan,Shimane,32
2021-10-20,268198,15243,136,15000,66,,,2,1891346,2,Japan,Okayama,33
2021-10-20,905700,21975,199,21605,152,,,1,2807987,2,Japan,Hiroshima,34
2021-10-20,189336,5698,92,5549,53,,,0,1355495,2,Japan,Yamaguchi,35
2021-10-20,105928,3283,65,3211,7,,,0,728633,2,Japan,Tokushima,36
2021-10-20,131090,4695,38,4651,8,,,0,956069,2,Japan,Kagawa,37
2021-10-20,155615,5323,82,5173,64,,,1,1338811,2,Japan,Ehime,38
2021-10-20,100552,4147,32,4087,26,,,1,697674,2,Japan,Kochi,39
2021-10-20,1277335,74339,621,73370,324,,,10,5110113,2,Japan,Fukuoka,40
2021-10-20,106083,5823,30,5767,21,,,0,814211,2,Japan,Saga,41
2021-10-20,183017,6090,73,5964,47,,,0,1325205,2,Japan,Nagasaki,42
2021-10-20,123713,14380,136,14195,45,,,2,1746740,2,Japan,Kumamoto,43
2021-10-20,270723,8182,84,8082,14,,,0,1134431,2,Japan,Oita,44
2021-10-20,73019,6137,41,6086,7,,,0,1072077,2,Japan,Miyazaki,45
2021-10-20,169532,9097,65,9011,21,,,0,1599984,2,Japan,Kagoshima,46
2021-10-20,402079,50023,365,49444,251,,,6,1454184,2,Japan,Okinawa,47
2021-10-20,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-10-20,1110267,4377,8,4269,86,,,0,,1,Japan,Quarantine,
2021-10-20,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-10-20,0,149,0,149,0,,,0,,1,Japan,Costa Atlantica,
2021-10-21,1138363,60656,1469,58953,223,,,1,5248552,2,Japan,Hokkaido,01
2021-10-21,92129,5882,38,5736,103,,,1,1246138,2,Japan,Aomori,02
2021-10-21,124158,3486,53,3433,0,,,0,1226430,2,Japan,Iwate,03
2021-10-21,244937,16254,118,16121,14,,,1,2303160,2,Japan,Miyagi,04
2021-10-21,26800,1896,27,1866,2,,,0,965968,2,Japan,Akita,05
2021-10-21,101032,3542,56,3461,25,,,0,1077057,2,Japan,Yamagata,06
2021-10-21,419647,9479,175,9291,13,,,2,1847950,2,Japan,Fukushima,07
2021-10-21,40462,24376,218,24088,64,,,5,2868041,2,Japan,Ibaraki,08
2021-10-21,490828,15433,116,15267,47,,,2,1942312,2,Japan,Tochigi,09
2021-10-21,304855,16714,176,16486,49,,,2,1937626,2,Japan,Gunma,10
2021-10-21,1488213,115489,1028,114192,262,,,22,7337330,2,Japan,Saitama,11
2021-10-21,1098753,100219,1021,98988,194,,,6,6279026,2,Japan,Chiba,12
2021-10-21,3744463,381379,3115,373516,676,,,27,13942856,2,Japan,Tokyo,13
2021-10-21,1640356,168777,1302,167137,305,,,14,9200166,2,Japan,Kanagawa,14
2021-10-21,293518,7975,61,7891,21,,,0,2222004,2,Japan,Niigata,15
2021-10-21,117677,4853,51,4788,14,,,0,1042998,2,Japan,Toyama,16
2021-10-21,198167,7947,129,7763,26,,,1,1137181,2,Japan,Ishikawa,17
2021-10-21,118744,3102,37,3054,11,,,0,767742,2,Japan,Fukui,18
2021-10-21,116608,5150,29,5113,8,,,0,812056,2,Japan,Yamanashi,19
2021-10-21,325990,8844,96,8710,36,,,0,2049023,2,Japan,Nagano,20
2021-10-21,419541,18710,217,18720,101,,,3,1988931,2,Japan,Gifu,21
2021-10-21,637014,26734,209,26473,41,,,0,3639226,2,Japan,Shizuoka,22
2021-10-21,1343375,106427,1155,104658,298,,,5,7552873,2,Japan,Aichi,23
2021-10-21,267510,14754,163,14539,48,,,1,1779770,2,Japan,Mie,24
2021-10-21,261791,12368,102,12224,37,,,1,1413959,2,Japan,Shiga,25
2021-10-21,430223,35815,290,35425,88,,,2,2583140,2,Japan,Kyoto,26
2021-10-21,3597707,201982,3037,196472,913,,,133,8823453,2,Japan,Osaka,27
2021-10-21,765318,78245,1394,76518,281,,,8,5463609,2,Japan,Hyogo,28
2021-10-21,255616,15555,149,15608,82,,,2,1331330,2,Japan,Nara,29
2021-10-21,65826,5286,62,5115,5,,,1,923721,2,Japan,Wakayama,30
2021-10-21,151078,1662,5,1624,8,,,0,555663,2,Japan,Tottori,31
2021-10-21,55806,1671,5,1627,39,,,0,673891,2,Japan,Shimane,32
2021-10-21,268198,15246,136,15000,66,,,2,1891346,2,Japan,Okayama,33
2021-10-21,916429,21984,199,21621,141,,,1,2807987,2,Japan,Hiroshima,34
2021-10-21,192183,5699,93,5560,46,,,0,1355495,2,Japan,Yamaguchi,35
2021-10-21,106160,3283,65,3211,7,,,0,728633,2,Japan,Tokushima,36
2021-10-21,131518,4696,38,4653,6,,,0,956069,2,Japan,Kagawa,37
2021-10-21,155648,5330,82,5190,51,,,1,1338811,2,Japan,Ehime,38
2021-10-21,100566,4151,32,4087,28,,,1,697674,2,Japan,Kochi,39
2021-10-21,1280377,74350,621,73413,291,,,9,5110113,2,Japan,Fukuoka,40
2021-10-21,106386,5825,30,5775,18,,,0,814211,2,Japan,Saga,41
2021-10-21,183356,6095,73,5969,48,,,0,1325205,2,Japan,Nagasaki,42
2021-10-21,123881,14381,136,14199,45,,,1,1746740,2,Japan,Kumamoto,43
2021-10-21,271585,8182,84,8083,15,,,0,1134431,2,Japan,Oita,44
2021-10-21,73023,6137,41,6086,8,,,0,1072077,2,Japan,Miyazaki,45
2021-10-21,169687,9097,65,9010,22,,,0,1599984,2,Japan,Kagoshima,46
2021-10-21,402612,50041,368,49463,253,,,5,1454184,2,Japan,Okinawa,47
2021-10-21,829,14,0,15,0,,,0,,1,Japan,Charter Flight,
2021-10-21,1112286,4388,8,4272,87,,,0,,1,Japan,Quarantine,
2021-10-21,3618,712,13,659,,,,0,,1,Japan,Diamond Princess,
2021-10-21,0,149,0,149,0,,,0,,1,Japan,Costa Atlantica,
2021-10-22,1141219,60671,1470,58972,215,,,1,5248552,2,Japan,Hokkaido,01
2021-10-22,92430,5884,38,5753,91,,,1,1246138,2,Japan,Aomori,02
2021-10-22,124387,3486,53,3433,0,,,0,1226430,2,Japan,Iwate,03
2021-10-22,245260,16255,118,16122,13,,,1,2303160,2,Japan,Miyagi,04
2021-10-22,26800,1896,27,1867,2,,,0,965968,2,Japan,Akita,05
2021-10-22,101268,3544,56,3463,23,,,0,1077057,2,Japan,Yamagata,06
2021-10-22,420487,9482,175,9292,12,,,2,1847950,2,Japan,Fukushima,07
2021-10-22,40462,24381,218,24094,64,,,5,2868041,2,Japan,Ibaraki,08
2021-10-22,490944,15434,116,15274,43,,,2,1942312,2,Japan,Tochigi,09
2021-10-22,305487,16729,176,16497,42,,,2,1937626,2,Japan,Gunma,10
2021-10-22,1491306,115506,1030,114221,243,,,22,7337330,2,Japan,Saitama,11
2021-10-22,1099603,100224,1022,99025,170,,,7,6279026,2,Japan,Chiba,12
